asset_id_quote,rate,time,primary_coin
HRK,2679.574487610621,2018-03-28T16:55:16.0076694Z,ETH
HSR,71.86489399928135,2018-03-28T16:51:47.8060000Z,ETH
HST,693.5293709688606,2018-03-28T16:51:46.8100000Z,ETH
HTML,925925.925925926,2018-03-28T16:51:33.4038701Z,ETH
HUF,112510.59052012619,2018-03-28T16:55:16.0389165Z,ETH
ICN,486.7364322219518,2018-03-28T16:53:35.3011331Z,ETH
ICX,157.87811809283232,2018-03-28T16:55:15.2950000Z,ETH
IDH,5369.704129302476,2018-03-28T16:51:28.9190449Z,ETH
IDR,6141148.862027421,2018-03-28T16:55:16.1326793Z,ETH
ILS,1560.7772464134096,2018-03-28T16:55:16.2108122Z,ETH
IND,11247.961307013104,2018-03-28T16:54:22.4547866Z,ETH
INK,6514.657980456026,2018-03-28T16:53:54.3399249Z,ETH
INPAY,2940.0091140282534,2018-03-28T16:53:45.7166703Z,ETH
INR,29089.793286909742,2018-03-28T16:55:16.2889467Z,ETH
INT,3510.6812476961154,2018-03-28T16:51:41.5517169Z,ETH
IOST,17598.879494884754,2018-03-28T16:55:15.1940000Z,ETH
IOTA,373.28405983743477,2018-03-28T16:55:16.0701707Z,ETH
IPC,779.8213429303347,2018-03-28T16:52:14.7421492Z,ETH
ITC,495.01519696654685,2018-03-28T16:50:35.9274000Z,ETH
JNT,1672.2408026755852,2018-03-28T16:52:05.6861964Z,ETH
JPY,47381.33043756157,2018-03-28T16:55:16.3983352Z,ETH
KCS,174.74727175821968,2018-03-28T16:52:05.6920000Z,ETH
KEY,55096.41873278237,2018-03-28T16:52:17.9740000Z,ETH
KMD,162.70745200130165,2018-03-28T16:55:13.2970000Z,ETH
KNC,378.01109462562727,2018-03-28T16:54:50.8480000Z,ETH
KRW,475783.6392109705,2018-03-28T16:55:16.5077242Z,ETH
LDC,46178.71161394597,2018-03-28T16:54:59.6760832Z,ETH
LEDU,25624.599615631007,2018-03-28T16:52:19.7650441Z,ETH
LEND,8534.061573254252,2018-03-28T16:55:15.6650000Z,ETH
LEO,2207.0183182520414,2018-03-28T16:54:55.5687558Z,ETH
LET,12120.110293003667,2018-03-28T16:52:30.7650000Z,ETH
LEV,14486.455164421266,2018-03-28T16:53:37.2981103Z,ETH
LIGHT,462962.962962963,2018-03-28T16:52:07.7109319Z,ETH
LINK,1284.0926601263548,2018-03-28T16:52:42.5020000Z,ETH
LOCI,4655.493482309124,2018-03-28T16:50:28.3638538Z,ETH
LSK,46.34949092036648,2018-03-28T16:55:10.4913803Z,ETH
MAG,36876.55572969485,2018-03-28T16:55:01.0000000Z,ETH
MDA,526.6900165907355,2018-03-28T16:55:15.8160000Z,ETH
MDS,4323.623196238448,2018-03-28T16:53:15.8540000Z,ETH
MDT,7346.72886897109,2018-03-28T16:53:09.0893251Z,ETH
MED,25974.025974025975,2018-03-28T16:53:13.0840395Z,ETH
MEE,8593.833924159415,2018-03-28T16:53:18.5660000Z,ETH
MGO,1396.0338677816324,2018-03-28T16:54:06.9286242Z,ETH
MKR,0.7606008746910059,2018-03-28T16:51:21.4305305Z,ETH
MLN,7.158196134574087,2018-03-28T16:53:47.9001623Z,ETH
MOD,186.81113394358303,2018-03-28T16:55:16.2730000Z,ETH
MONA,134.7750671516772,2018-03-28T16:52:32.7540864Z,ETH
MOON,5882352.94117647,2018-03-28T16:54:10.4463659Z,ETH
MTH,4153.7295299016605,2018-03-28T16:55:14.1090000Z,ETH
MTL,100.97440298884233,2018-03-28T16:55:16.0000000Z,ETH
MWAT,17841.21320249777,2018-03-28T16:51:31.2619964Z,ETH
MXN,8199.194039433158,2018-03-28T16:55:17.0234134Z,ETH
MYR,1721.7497374714837,2018-03-28T16:55:17.0546679Z,ETH
NANO,67.93939805693321,2018-03-28T16:55:15.5930000Z,ETH
NAS,71.9540602287206,2018-03-28T16:50:50.3021064Z,ETH
NAV,434.26338074041905,2018-03-28T16:55:10.9660000Z,ETH
NCASH,14290.81814933905,2018-03-28T16:55:13.7250000Z,ETH
NEBL,46.11057315442431,2018-03-28T16:55:15.5800000Z,ETH
NEO,7.8806864077861185,2018-03-28T16:55:16.9609063Z,ETH
NEOS,156.00538842611624,2018-03-28T16:51:45.4780989Z,ETH
NET,180.21784733385718,2018-03-28T16:52:13.7294552Z,ETH
NEU,1188.79913455423,2018-03-28T16:50:19.0665084Z,ETH
NLG,4672.0239207624745,2018-03-28T16:51:29.9161569Z,ETH
NOK,3471.691236641842,2018-03-28T16:55:17.1640807Z,ETH
NOX,6053.818445984805,2018-03-28T16:52:08.7074809Z,ETH
NTK,1504.1099805217757,2018-03-28T16:52:17.2665938Z,ETH
NULS,175.88169493671776,2018-03-28T16:55:11.5260000Z,ETH
NZD,614.8151531972106,2018-03-28T16:55:17.2734437Z,ETH
OAX,816.4931618697693,2018-03-28T16:55:13.3750000Z,ETH
OMG,45.91368227731864,2018-03-28T16:55:17.1796809Z,ETH
ONG,4200.621692010418,2018-03-28T16:54:57.2397995Z,ETH
ONION,251.4489747168056,2018-03-28T16:54:13.3596949Z,ETH
ONT,173.27584040948545,2018-03-28T16:55:15.6950000Z,ETH
OST,2668.0951345203425,2018-03-28T16:55:15.4980000Z,ETH
PARETO,20942.40837696335,2018-03-28T16:52:40.6640000Z,ETH
PBL,2176.7522855898997,2018-03-28T16:54:31.2679466Z,ETH
PHP,23357.882645249276,2018-03-28T16:55:17.4922192Z,ETH
PIVX,100.89799212995662,2018-03-28T16:55:16.0950000Z,ETH
PLAY,15026.296018031555,2018-03-28T16:53:04.2887046Z,ETH
PLBT,201.62164287363262,2018-03-28T16:51:34.2569738Z,ETH
PLN,1514.8256418709286,2018-03-28T16:55:17.5234723Z,ETH
POA,982.5306058283716,2018-03-28T16:55:16.0290000Z,ETH
POE,13824.566254233774,2018-03-28T16:55:17.2760000Z,ETH
POLL,484.9307761317072,2018-03-28T16:54:46.1200000Z,ETH
POLY,1181.3349084465447,2018-03-28T16:53:30.8520000Z,ETH
POST,18982.536066818528,2018-03-28T16:54:08.7232194Z,ETH
POT,3965.0284490791223,2018-03-28T16:52:54.8986809Z,ETH
PPT,30.187767916440258,2018-03-28T16:55:15.3360000Z,ETH
PRL,423.05658381808564,2018-03-28T16:55:09.2300000Z,ETH
PRO,532.0854156717778,2018-03-28T16:54:17.6415803Z,ETH
PROPY,538.2348587806289,2018-03-28T16:54:21.3370000Z,ETH
PST,2781.641168289291,2018-03-28T16:54:07.4661063Z,ETH
PURA,1217.2854534388314,2018-03-28T16:54:05.7600000Z,ETH
QASH,687.4136497175975,2018-03-28T16:55:05.9420000Z,ETH
QSP,3566.047660226979,2018-03-28T16:54:36.7170000Z,ETH
QUN,16769.379113738312,2018-03-28T16:54:59.5770000Z,ETH
R,486.677211339579,2018-03-28T16:54:43.6790000Z,ETH
RCN,4627.059041273366,2018-03-28T16:55:15.4763493Z,ETH
RDN,269.6437130208927,2018-03-28T16:54:07.3040000Z,ETH
REN,10647.359454855196,2018-03-28T16:53:14.0000000Z,ETH
REP,13.67183253485966,2018-03-28T16:55:14.0230794Z,ETH
REQ,2073.266671481503,2018-03-28T16:55:17.3500000Z,ETH
RHOC,420.3535173080561,2018-03-28T16:55:07.3816325Z,ETH
RKT,3228.8269671628295,2018-03-28T16:51:26.3084280Z,ETH
RLC,447.2571952501286,2018-03-28T16:55:17.7891278Z,ETH
RNT,11691.804045364199,2018-03-28T16:51:35.5356163Z,ETH
RON,1674.9722196714451,2018-03-28T16:55:18.0547848Z,ETH
RPX,5019.072475406545,2018-03-28T16:55:15.2750000Z,ETH
RUB,25678.179164429825,2018-03-28T16:55:18.0547848Z,ETH
RUFF,7279.344858962693,2018-03-28T16:53:52.6000000Z,ETH
RUR,25957.81697,2018-03-28T16:54:57.7137831Z,ETH
SAN,378.8165770134101,2018-03-28T16:55:17.1796809Z,ETH
SEK,3700.953709144351,2018-03-28T16:55:18.2110791Z,ETH
SGD,583.7282435804135,2018-03-28T16:55:18.2579325Z,ETH
SHIP,5142.313526855733,2018-03-28T16:55:10.8019486Z,ETH
SIGMA,28571.428571428572,2018-03-28T16:55:14.9480000Z,ETH
SLG,5107.774032076821,2018-03-28T16:51:02.2593441Z,ETH
SMT,13106.15989515072,2018-03-28T16:54:10.9999028Z,ETH
SNGLS,6820.119352088662,2018-03-28T16:55:11.8000000Z,ETH
SNM,3564.4587814897654,2018-03-28T16:55:15.3420000Z,ETH
SNOV,15942.606616181745,2018-03-28T16:52:19.0000000Z,ETH
SNT,4967.89497870015,2018-03-28T16:55:18.0391567Z,ETH
SOC,11100.319134175108,2018-03-28T16:54:31.8930205Z,ETH
SPF,2779.5149746369257,2018-03-28T16:53:03.0588710Z,ETH
SPHTX,1692.992703201449,2018-03-28T16:54:52.9390000Z,ETH
SPK,3489.975046678416,2018-03-28T16:55:16.7890086Z,ETH
STC,16417.665407978984,2018-03-28T16:54:33.0000000Z,ETH
STEEM,275.9705539418944,2018-03-28T16:55:17.9766496Z,ETH
STK,6606.765327695561,2018-03-28T16:50:20.9860000Z,ETH
STORM,11405.75990875392,2018-03-28T16:55:18.3590000Z,ETH
STU,17996.13083187115,2018-03-28T16:53:54.0000000Z,ETH
SUB,1089.1733446607361,2018-03-28T16:55:17.0260000Z,ETH
SWFTC,45573.6584254301,2018-03-28T16:54:46.7541953Z,ETH
TAAS,95.24444486775309,2018-03-28T16:50:41.0000000Z,ETH
TEL,209424.08376963352,2018-03-28T16:51:44.4300000Z,ETH
TFD,16778.523489932886,2018-03-28T16:54:57.7531367Z,ETH
TFL,526.3019394226468,2018-03-28T16:51:57.5270000Z,ETH
THB,13948.48562214725,2018-03-28T16:55:18.7267391Z,ETH
THETA,3401.3026989336918,2018-03-28T16:54:54.8957681Z,ETH
TIME,38.88262608590669,2018-03-28T16:51:24.3558014Z,ETH
TIO,2620.888481195125,2018-03-28T16:52:05.9700000Z,ETH
TKN,529.6357694813277,2018-03-28T16:52:17.0419876Z,ETH
TNB,13235.39143670174,2018-03-28T16:55:17.5859805Z,ETH
TNC,4121.1621677313005,2018-03-28T16:53:41.0000000Z,ETH
TNT,5163.821936465942,2018-03-28T16:55:16.7490000Z,ETH
TOMO,1031.161706778857,2018-03-28T16:55:15.8340595Z,ETH
TOPC,18649.75755315181,2018-03-28T16:55:01.5170000Z,ETH
TRIG,433.5573379579449,2018-03-28T16:55:18.4050000Z,ETH
TROLL,391389.4324853229,2018-03-28T16:52:31.9740178Z,ETH
TRY,1784.2733040296218,2018-03-28T16:55:18.8830064Z,ETH
UAH,11800.75,2018-03-28T22:46:28.0000000Z,ETH
UBTC,24.871298800985773,2018-03-28T16:55:04.6313343Z,ETH
UNO,3.174603224993702,2018-03-28T16:53:10.9755703Z,ETH
UQC,255.39848548698106,2018-03-28T16:54:39.7288655Z,ETH
USD,446.37563108394295,2018-03-28T16:55:19.0705282Z,ETH
USDT,447.4828322325,2018-03-28T16:55:19.0392748Z,ETH
UTK,2753.0765630592186,2018-03-28T16:55:10.4700000Z,ETH
VEN,154.1023158041773,2018-03-28T16:55:13.9400000Z,ETH
VET,155.26250620079634,2018-03-28T16:55:11.3196036Z,ETH
VIA,306.37254901960785,2018-03-28T16:55:17.0030000Z,ETH
VIBE,2192.5016443762333,2018-03-28T16:55:16.9070000Z,ETH
VTC,254.10506736325337,2018-03-28T16:53:51.4640626Z,ETH
VZT,4965.4898455732655,2018-03-28T16:55:16.1951851Z,ETH
WABI,577.5639507684489,2018-03-28T16:55:17.4990000Z,ETH
WIC,417536.5344467641,2018-03-28T16:53:12.9776497Z,ETH
WPR,4541.893288217193,2018-03-28T16:52:08.1410000Z,ETH
WTC,33.042558815754695,2018-03-28T16:55:17.7100000Z,ETH
XAS,820.8832703989493,2018-03-28T16:53:06.7300000Z,ETH
XLR,61.85248183083346,2018-03-28T16:53:12.5240638Z,ETH
XVG,10957.703265395574,2018-03-28T16:55:16.1340000Z,ETH
XVP,19498.878814468168,2018-03-28T16:51:53.7339569Z,ETH
XZC,13.62745933055106,2018-03-28T16:55:19.2420000Z,ETH
YEE,33442.01989800184,2018-03-28T16:52:32.7690000Z,ETH
YOYOW,5074.7253304914875,2018-03-28T16:55:19.1643043Z,ETH
ZAR,5221.577442812366,2018-03-28T16:55:19.8362443Z,ETH
ZEC,2.125222238474269,2018-03-28T16:55:19.0392748Z,ETH
ZIL,9159.186664224217,2018-03-28T16:55:18.9430000Z,ETH
ZLA,2017.65447667087,2018-03-28T16:53:01.6850000Z,ETH
ZPT,6756.756756756757,2018-03-28T16:52:14.7183358Z,ETH
ZRX,720.4946165232144,2018-03-28T16:55:19.4768263Z,ETH
asset_id_quote,rate,time,primary_coin
ABT,700.5106722800922,2018-03-28T16:53:06.1180000Z,ETH
ACT,1852.2634659553976,2018-03-28T16:51:56.8900000Z,ETH
ADA,2874.719714827804,2018-03-28T16:55:14.8461316Z,ETH
ADT,14153.280022645247,2018-03-28T16:55:14.8461316Z,ETH
ADX,614.9059347646294,2018-03-28T16:55:14.8461316Z,ETH
AE,274.8574177145606,2018-03-28T16:55:24.6340000Z,ETH
AGI,3090.2348578491965,2018-03-28T16:53:46.5710000Z,ETH
AID,2641.2403264573045,2018-03-28T16:55:25.5825770Z,ETH
AIDOC,11551.012157440297,2018-03-28T16:53:36.7740000Z,ETH
AION,181.27435874195595,2018-03-28T16:55:23.6860000Z,ETH
AIT,23228.803716608596,2018-03-28T16:54:03.8000000Z,ETH
AIX,2955.519432540269,2018-03-28T16:54:02.7080000Z,ETH
AMB,1357.4184615697866,2018-03-28T16:55:24.7850000Z,ETH
AMM,2150.537634408602,2018-03-28T16:53:13.4412537Z,ETH
ANT,138.6454890303689,2018-03-28T16:55:17.7827298Z,ETH
APPC,1104.9723756906078,2018-03-28T16:52:20.1695902Z,ETH
ARC,8587.745287474774,2018-03-28T16:54:55.5770843Z,ETH
ARK,182.34033824132743,2018-03-28T16:55:25.2300000Z,ETH
ARN,369.9278270809365,2018-03-28T16:55:25.1270000Z,ETH
AST,1598.2738642266352,2018-03-28T16:55:21.3190000Z,ETH
ATN,1135.7183418512209,2018-03-28T16:54:10.7190000Z,ETH
ATS,66666.66666666667,2018-03-28T16:53:57.7634698Z,ETH
AUD,580.7545269464869,2018-03-28T16:55:26.2076434Z,ETH
AVT,422.8329809725159,2018-03-28T16:55:25.5044672Z,ETH
BAR,47619.04761904762,2018-03-28T16:51:56.9172274Z,ETH
BAT,2011.0608345902463,2018-03-28T16:55:14.8461316Z,ETH
BCC,0.5188546662007525,2018-03-28T16:55:14.8461316Z,ETH
BCD,19.157088122605366,2018-03-28T16:55:25.1130000Z,ETH
BCH,0.5177580565011727,2018-03-28T16:55:25.7544735Z,ETH
BCPT,997.0984435293296,2018-03-28T16:55:14.8461316Z,ETH
BDG,13339.558460614953,2018-03-28T16:54:31.9680213Z,ETH
BGN,704.0910636014995,2018-03-28T16:55:26.3795353Z,ETH
BIO,51746.4424320828,2018-03-28T16:51:53.3908427Z,ETH
BKX,1600.0,2018-03-28T16:51:34.0000000Z,ETH
BLZ,1365.6258321782416,2018-03-28T16:54:19.3270000Z,ETH
BNB,38.9120199229542,2018-03-28T16:55:24.6430000Z,ETH
BNT,176.94793130173514,2018-03-28T16:55:14.8461316Z,ETH
BNTY,9422.850412249705,2018-03-28T16:54:57.9570000Z,ETH
BQX,168.2864234927847,2018-03-28T16:55:25.3650000Z,ETH
BRD,909.4629621208676,2018-03-28T16:55:26.4860000Z,ETH
BRL,1485.5104636697145,2018-03-28T16:55:26.6295635Z,ETH
BTC,0.05672059632233827,2018-03-28T16:55:26.4576827Z,ETH
BTG,8.40230611374059,2018-03-28T16:55:14.8461316Z,ETH
BTM,1051.5247108307046,2018-03-28T16:54:55.2192137Z,ETH
BTO,4854.368932038835,2018-03-28T16:53:36.7127925Z,ETH
BTS,3130.8703819661864,2018-03-28T16:55:26.0660000Z,ETH
CAD,575.0682050936783,2018-03-28T16:55:26.8327104Z,ETH
CAG,2614.0373807345445,2018-03-28T16:55:25.5044672Z,ETH
CAN,1445.5044810638913,2018-03-28T16:53:55.4981207Z,ETH
CAT,12995.45159194282,2018-03-28T16:54:03.5113929Z,ETH
CDT,10760.208748049712,2018-03-28T16:55:26.1180000Z,ETH
CFD,25839.793281653747,2018-03-28T16:54:09.9660000Z,ETH
CFI,7191.140514885661,2018-03-28T16:55:14.8461316Z,ETH
CHAT,4911.289827490945,2018-03-28T16:54:52.1530000Z,ETH
CHF,424.8391065675784,2018-03-28T16:55:27.0046037Z,ETH
CHP,9149.130832570905,2018-03-28T16:50:49.3936609Z,ETH
CL,15384.615384615385,2018-03-28T16:52:19.0754765Z,ETH
CMT,4444.493827709197,2018-03-28T16:53:39.4494165Z,ETH
CND,6316.221636217215,2018-03-28T16:54:36.0210000Z,ETH
CNY,2806.976525563991,2018-03-28T16:55:27.0827369Z,ETH
CPC,807.9796065947296,2018-03-28T16:54:01.1439732Z,ETH
CRB,2780.0558791231706,2018-03-28T16:55:14.8461316Z,ETH
CS,612.3604966243628,2018-03-28T16:51:35.8043773Z,ETH
CTR,1045.5056326615959,2018-03-28T16:55:24.6290000Z,ETH
CVC,1793.7541480564673,2018-03-28T16:55:19.7999392Z,ETH
CZK,9166.387027729585,2018-03-28T16:55:27.2702561Z,ETH
DASH,1.264439791783688,2018-03-28T16:55:14.8461316Z,ETH
DAT,7085.665698292354,2018-03-28T16:55:26.4420425Z,ETH
DATA,6920.415224913495,2018-03-28T16:50:46.4652629Z,ETH
DBC,9779.472886411422,2018-03-28T16:54:16.7002888Z,ETH
DDD,2840.909090909091,2018-03-28T16:53:01.4233524Z,ETH
DDF,7005.253940455342,2018-03-28T16:51:21.0470000Z,ETH
DENT,42016.80672268908,2018-03-28T16:55:17.3800000Z,ETH
DGB,20911.752404851526,2018-03-28T16:55:14.8461316Z,ETH
DGD,1.492309472205151,2018-03-28T16:55:25.7560000Z,ETH
DIME,15384615.384615384,2018-03-28T16:54:52.7292989Z,ETH
DKK,2682.4796718549205,2018-03-28T16:55:27.4265221Z,ETH
DLT,2423.126317574935,2018-03-28T16:55:18.2260000Z,ETH
DNT,6924.96797202313,2018-03-28T16:55:22.8929302Z,ETH
DPY,563.8154519262755,2018-03-28T16:52:30.0000000Z,ETH
DRGN,609.0504902856446,2018-03-28T16:52:17.0000000Z,ETH
DRT,28571.428571428572,2018-03-28T16:54:42.0465314Z,ETH
DSH,1.2658227848101267,2018-03-28T16:54:49.2371330Z,ETH
DTA,41963.9110365086,2018-03-28T16:54:31.9987832Z,ETH
DTR,7105.552989661421,2018-03-28T16:53:39.8119512Z,ETH
ECH,1481.4705076258695,2018-03-28T16:53:28.9830000Z,ETH
EDO,280.1041987619394,2018-03-28T16:55:27.0983639Z,ETH
EKO,10854.227721697602,2018-03-28T16:54:51.3914595Z,ETH
ELA,13.858545411231201,2018-03-28T16:55:01.7675565Z,ETH
ELEC,6755.387421468621,2018-03-28T16:54:07.9405961Z,ETH
ELF,702.98769771529,2018-03-28T16:55:26.7076952Z,ETH
ENG,272.830080061987,2018-03-28T16:55:14.8461316Z,ETH
ENJ,3485.793115150673,2018-03-28T16:55:16.7810000Z,ETH
EOS,72.64142377190593,2018-03-28T16:55:26.9733496Z,ETH
ERO,7320.644216691069,2018-03-28T16:51:10.0267210Z,ETH
ESC,4984.796371068242,2018-03-28T16:51:56.9865686Z,ETH
ESP,1428571.4285714286,2018-03-28T16:55:05.3022447Z,ETH
ETC,27.908118352412988,2018-03-28T16:55:14.8461316Z,ETH
ETH,1.0,2018-03-28T16:55:27.9266012Z,ETH
ETN,18649.75755315181,2018-03-28T16:53:47.3252495Z,ETH
ETP,548.1554568875733,2018-03-28T16:55:27.7078124Z,ETH
EUR,360.0015664186008,2018-03-28T16:55:27.9422277Z,ETH
EVC,2878.194796223808,2018-03-28T16:51:39.7959084Z,ETH
EVX,359.2415333506368,2018-03-28T16:55:01.9082235Z,ETH
EXY,3225.8064516129034,2018-03-28T16:52:05.0000000Z,ETH
FCT,18.655108458935068,2018-03-28T16:55:14.8461316Z,ETH
FLIXX,7662.835249042146,2018-03-28T16:50:49.8100000Z,ETH
FOTA,8525.149190110827,2018-03-28T16:51:01.5197339Z,ETH
FUEL,6430.454633142564,2018-03-28T16:55:26.8210000Z,ETH
FUN,12047.467020059032,2018-03-28T16:55:27.4108996Z,ETH
FUNC,12981.955082435416,2018-03-28T16:51:33.3201229Z,ETH
GAS,24.208101555890998,2018-03-28T16:55:25.0669229Z,ETH
GBP,315.37937226101525,2018-03-28T16:55:28.1922274Z,ETH
GNO,6.624203801739012,2018-03-28T16:55:14.8461316Z,ETH
GNT,1799.5117329458972,2018-03-28T16:55:25.0669229Z,ETH
GTO,2033.2234168856767,2018-03-28T16:55:27.2430000Z,ETH
GUP,2161.858333423411,2018-03-28T16:55:14.8461316Z,ETH
GVT,18.08506309426387,2018-03-28T16:55:27.4180000Z,ETH
GXS,154.7269070091289,2018-03-28T16:55:22.8900000Z,ETH
HAT,181.22836586382502,2018-03-28T16:54:19.0000000Z,ETH
HKD,3502.635240469777,2018-03-28T16:55:28.3953757Z,ETH
HMC,14480.162177816392,2018-03-28T16:51:24.7613072Z,ETH
HMQ,3059.5542229497164,2018-03-28T16:55:14.8461316Z,ETH
HOT,16704.251231938528,2018-03-28T16:53:08.9648815Z,ETH
HRK,2679.4196585403624,2018-03-28T16:55:28.3953757Z,ETH
HSR,71.86489399928135,2018-03-28T16:51:47.8060000Z,ETH
HST,693.5293709688606,2018-03-28T16:51:46.8100000Z,ETH
HUF,112504.08952147694,2018-03-28T16:55:28.3953757Z,ETH
HVN,7659.900421294523,2018-03-28T16:51:22.6006018Z,ETH
ICN,486.7364322219518,2018-03-28T16:52:11.9076087Z,ETH
ICX,158.3531274742676,2018-03-28T16:55:28.3550000Z,ETH
IDR,6140903.119952829,2018-03-28T16:55:28.5985483Z,ETH
ILS,1560.71479089456,2018-03-28T16:55:28.6454016Z,ETH
INR,29088.306567406154,2018-03-28T16:55:28.7079080Z,ETH
IOST,17593.516750280683,2018-03-28T16:55:27.7880000Z,ETH
IOTA,373.16913891221196,2018-03-28T16:55:28.7391618Z,ETH
IPBC,2052.7031534652197,2018-03-28T16:53:53.0000000Z,ETH
IPC,779.8183023355558,2018-03-28T16:51:10.6357825Z,ETH
ITC,495.4750738877204,2018-03-28T16:52:20.3940000Z,ETH
JNT,1669.449081803005,2018-03-28T16:51:11.5970379Z,ETH
JPY,47376.20614068787,2018-03-28T16:55:28.8016684Z,ETH
KCS,174.74727175821968,2018-03-28T16:52:05.6920000Z,ETH
KEY,55096.41873278237,2018-03-28T16:52:17.9740000Z,ETH
KICK,7751.637533428937,2018-03-28T16:55:00.0903846Z,ETH
KMD,162.70745200130165,2018-03-28T16:55:28.0660000Z,ETH
KNC,378.01109462562727,2018-03-28T16:54:50.8480000Z,ETH
KRW,475729.86123174464,2018-03-28T16:55:28.8954278Z,ETH
LA,2500.0,2018-03-28T16:50:48.9380000Z,ETH
LEND,8534.061573254252,2018-03-28T16:55:24.4100000Z,ETH
LET,12120.110293003667,2018-03-28T16:52:30.7650000Z,ETH
LEV,14486.455164421266,2018-03-28T16:55:13.2427406Z,ETH
LGD,1177.5858312872779,2018-03-28T16:55:14.8461316Z,ETH
LINK,1284.0926601263548,2018-03-28T16:52:42.5020000Z,ETH
LOC,465.1162790697674,2018-03-28T16:54:21.9189164Z,ETH
LRC,1051.911849786988,2018-03-28T16:55:14.9352045Z,ETH
LSK,46.00952489184311,2018-03-28T16:55:25.0669229Z,ETH
LTC,3.353000919057552,2018-03-28T16:55:19.8643729Z,ETH
LUN,46.77504757022338,2018-03-28T16:55:14.8461316Z,ETH
LYM,17064.846416382254,2018-03-28T16:53:55.8254182Z,ETH
MAG,36805.2999631947,2018-03-28T16:53:23.5402029Z,ETH
MANA,5642.863188781988,2018-03-28T16:55:14.8461316Z,ETH
MCO,79.71328724842486,2018-03-28T16:55:14.8461316Z,ETH
MDA,526.6761468373097,2018-03-28T16:55:27.9690000Z,ETH
MDS,4323.623196238448,2018-03-28T16:53:15.8540000Z,ETH
MDT,7346.72886897109,2018-03-28T16:54:55.1022551Z,ETH
MED,25974.025974025975,2018-03-28T16:53:27.6284928Z,ETH
MEE,8593.833924159415,2018-03-28T16:53:18.5660000Z,ETH
MKR,0.7606008746910059,2018-03-28T16:54:40.1070790Z,ETH
MLN,7.161784716751415,2018-03-28T16:52:27.8590157Z,ETH
MOD,186.21107024812625,2018-03-28T16:55:28.2980000Z,ETH
MOF,2177.510669802282,2018-03-28T16:52:57.3937385Z,ETH
MOT,1606.580553948975,2018-03-28T16:51:52.9839253Z,ETH
MTH,4153.7295299016605,2018-03-28T16:55:28.4310000Z,ETH
MTL,100.97695201070356,2018-03-28T16:55:28.0710000Z,ETH
MWAT,17841.21320249777,2018-03-28T16:51:31.2264501Z,ETH
MXN,8198.111394810254,2018-03-28T16:55:29.4423608Z,ETH
MYB,106.80337498664957,2018-03-28T16:53:20.5200542Z,ETH
MYR,1721.5223927975685,2018-03-28T16:55:29.4579876Z,ETH
NANO,67.9382441360803,2018-03-28T16:55:27.7120000Z,ETH
NAV,434.26338074041905,2018-03-28T16:55:28.1560000Z,ETH
NCASH,14310.246136233543,2018-03-28T16:55:28.7160000Z,ETH
NEBL,46.11057315442431,2018-03-28T16:55:26.3090000Z,ETH
NEO,7.868963668129825,2018-03-28T16:55:28.5203870Z,ETH
NET,182.58170531312763,2018-03-28T16:51:51.8537804Z,ETH
NMR,33.55703571911553,2018-03-28T16:55:14.8461316Z,ETH
NOK,3471.2328247745704,2018-03-28T16:55:29.5986273Z,ETH
NTK,1504.1099805217757,2018-03-28T16:50:50.4237821Z,ETH
NULS,175.88123092238274,2018-03-28T16:55:29.1900000Z,ETH
NZD,614.7008543918546,2018-03-28T16:55:29.5986273Z,ETH
OAX,816.6932091959656,2018-03-28T16:55:28.8720000Z,ETH
OMG,45.91154719652308,2018-03-28T16:55:29.0829479Z,ETH
ONG,4200.621692010418,2018-03-28T16:54:57.2202127Z,ETH
ONION,251.4489747168056,2018-03-28T16:54:13.3407041Z,ETH
ONT,173.2418443153504,2018-03-28T16:55:29.2530000Z,ETH
OST,2668.0951345203425,2018-03-28T16:55:25.2130000Z,ETH
PARETO,20942.40837696335,2018-03-28T16:52:40.6640000Z,ETH
PAY,432.5923746942113,2018-03-28T16:55:14.8461316Z,ETH
PAYP,8000000.0,2018-03-28T16:54:30.1031712Z,ETH
PBL,2176.7522855898997,2018-03-28T16:54:31.2643570Z,ETH
PHP,23354.31246088596,2018-03-28T16:55:29.8330535Z,ETH
PIPL,10880.20890001088,2018-03-28T16:51:16.0745897Z,ETH
PIVX,100.89799212995662,2018-03-28T16:55:28.4340000Z,ETH
PLAY,15026.296018031555,2018-03-28T16:53:04.2525987Z,ETH
PLN,1514.5941051814996,2018-03-28T16:55:30.0049209Z,ETH
PLR,1224.739742804654,2018-03-28T16:52:22.0758385Z,ETH
PLU,60.25729866530084,2018-03-28T16:54:06.8381673Z,ETH
POA,980.6204876135374,2018-03-28T16:55:28.9850000Z,ETH
POE,13824.088474166234,2018-03-28T16:55:28.1950000Z,ETH
POLL,484.9307761317072,2018-03-28T16:54:46.1200000Z,ETH
POLY,1181.3349084465447,2018-03-28T16:53:30.8520000Z,ETH
POWR,1326.9022802815687,2018-03-28T16:55:14.8461316Z,ETH
PPT,30.187767916440258,2018-03-28T16:55:25.3190000Z,ETH
PRL,423.05658381808564,2018-03-28T16:55:09.2300000Z,ETH
PROPY,538.2348587806289,2018-03-28T16:54:21.3370000Z,ETH
PTOY,3679.9882240376833,2018-03-28T16:55:14.8461316Z,ETH
PURA,1217.2854534388314,2018-03-28T16:55:21.3477544Z,ETH
